index,path,tcp_x,tcp_y,tcp_z,obstacle_clearance_m,table_clearance_m
38,candidate,0.36590811966978765,0.16431725075084896,0.5395777780043234,0.11260311762156863,0.1288359970487763
39,candidate,0.3642312537127919,0.15789415761294345,0.5395777780043234,0.11260917039626618,0.1288359970487763
40,candidate,0.3626323815212378,0.15145973547370026,0.5395777780043234,0.1129330541623275,0.1288359970487763
41,candidate,0.36111150309512524,0.14501398433311927,0.5395777780043234,0.11357068131551615,0.1288359970487763
42,candidate,0.3596686184344544,0.13855690419120065,0.5395777780043234,0.11451561676374832,0.1288359970487763
43,candidate,0.35830372753922524,0.13208849504794418,0.5395777780043234,0.11575931454934987,0.1288359970487763
44,candidate,0.35701683040943777,0.1256087569033501,0.5395777780043234,0.11729142290357158,0.1288359970487763
45,candidate,0.35580792704509195,0.11911768975741821,0.5395777780043234,0.11710450888703584,0.1288359970487763
46,candidate,0.35467701744618785,0.11261529361014865,0.5395777780043234,0.11628988293576384,0.1288359970487763
47,candidate,0.3536241016127254,0.10610156846154134,0.5395777780043234,0.11576823185210358,0.1288359970487763
48,candidate,0.35264917954470454,0.09957651431159621,0.5395777780043234,0.11523323709428845,0.1288359970487763
49,candidate,0.35175225124212534,0.09304013116031346,0.5395777780043234,0.11456958223312547,0.1288359970487763
50,candidate,0.35093331670498784,0.0864924190076929,0.5395777780043234,0.11420570934796524,0.1288359970487763
51,candidate,0.350192375933292,0.07993337785373471,0.5395777780043234,0.11414475633394103,0.1288359970487763
52,candidate,0.34952942892703787,0.07336300769843873,0.5395777780043234,0.11438764066721968,0.1288359970487763
53,candidate,0.34894447568622533,0.06678130854180506,0.5395777780043234,0.11493302938798913,0.1288359970487763
54,candidate,0.3484375162108546,0.06018828038383364,0.5395777780043234,0.11462035021239352,0.1288359970487763
55,candidate,0.3480085505009254,0.0535839232245245,0.5395777780043234,0.11457704574174196,0.1288359970487763
56,candidate,0.34765757855643786,0.04696823706387758,0.5395777780043234,0.11462096777720124,0.1288359970487763
57,candidate,0.34738460037739205,0.04034122190189299,0.5395777780043234,0.11427848122923451,0.1288359970487763
58,candidate,0.34718961596378783,0.033702877738570614,0.5395777780043234,0.11416397519662634,0.1288359970487763
59,candidate,0.3470726253156253,0.027053204573910555,0.5395777780043234,0.11436547658127175,0.1288359970487763
60,candidate,0.3470336284329046,0.020392202407912757,0.5395777780043234,0.11245228863740755,0.1288359970487763
61,candidate,0.3470726253156254,0.013719871240577247,0.5395777780043234,0.11036172448929761,0.1288359970487763
62,candidate,0.3471896159637879,0.007036211071904025,0.5395777780043234,0.108564381582263,0.1288359970487763
63,candidate,0.34738460037739205,0.0003412219018929519,0.5395777780043234,0.1070774039210446,0.1288359970487763
64,candidate,0.34765757855643786,-0.006365096269455736,0.5395777780043234,0.105195219812918,0.1288359970487763
65,candidate,0.3480085505009254,-0.01308274344214215,0.5395777780043234,0.10357052404891491,0.1288359970487763
66,candidate,0.3484375162108545,-0.0198117196161664,0.5395777780043234,0.10228627055996384,0.1288359970487763
67,candidate,0.34894447568622533,-0.026552024791528267,0.5395777780043234,0.10119038853686566,0.1288359970487763
68,candidate,0.34952942892703787,-0.0333036589682279,0.5395777780043234,0.10038784151931077,0.1288359970487763
69,candidate,0.350192375933292,-0.04006662214626523,0.5395777780043234,0.09996403878814515,0.1288359970487763
70,candidate,0.35093331670498784,-0.04684091432564043,0.5395777780043234,0.09916089012888843,0.1288359970487763
71,candidate,0.35175225124212534,-0.0536265355063532,0.5395777780043234,0.09814232114313626,0.1288359970487763
72,candidate,0.3526491795447045,-0.06042348568840372,0.5395777780043234,0.09679473537487232,0.1288359970487763
73,candidate,0.3536241016127253,-0.067231764871792,0.5395777780043234,0.0952523673928437,0.1288359970487763
