condition,trial,direction,t_s,q_ref_1,q_ref_2,q_ref_3,q_ref_4,q_ref_5,q_ref_6,q_act_1,q_act_2,q_act_3,q_act_4,q_act_5,q_act_6,qd_ref_1,qd_ref_2,qd_ref_3,qd_ref_4,qd_ref_5,qd_ref_6,qd_act_1,qd_act_2,qd_act_3,qd_act_4,qd_act_5,qd_act_6,qdd_act_1,qdd_act_2,qdd_act_3,qdd_act_4,qdd_act_5,qdd_act_6,control_period_ms,status_delay_ms,rgbd_delay_ms,online_min_clearance_m,risk_state,speed_scale,hold,completed
B1_no_obstacle_nubs,0,forward,0.860000,0.01050590,-0.59264587,1.39054469,0.00840472,0.99264587,-0.00735413,0.01100395,-0.59467732,1.38726447,0.01232426,0.99589839,-0.00245795,0.03451951,0.02416366,-0.03106756,0.02761561,-0.02416366,-0.02416366,0.14661298,0.02166345,0.08241422,0.06332112,-0.08493624,-0.02034808,1.06214647,3.95051849,4.39501655,-2.33204958,-1.30716238,-7.99963886,20.6186,8.1053,21.1582,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,0.880000,0.01121048,-0.59215266,1.38991057,0.00896838,0.99215266,-0.00784734,0.01516413,-0.59020908,1.39416925,0.01140254,0.99179738,-0.00871480,0.03594154,0.02515908,-0.03234738,0.02875323,-0.02515908,-0.02515908,0.05020393,0.02568935,0.05337711,-0.05389632,-0.09986232,-0.23609482,-4.67805081,-1.22356920,-4.50694099,-2.03606774,2.27986106,0.08567684,23.5293,9.2693,18.6463,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,0.900000,0.01194369,-0.59163941,1.38925068,0.00955495,0.99163941,-0.00836059,0.01301211,-0.59364975,1.38939956,0.01016840,0.99190390,-0.01190174,0.03738290,0.02616803,-0.03364461,0.02990632,-0.02616803,-0.02616803,-0.04050905,-0.02727932,-0.09786342,-0.01812159,0.00625820,-0.01692101,-0.30833050,-0.13709932,-0.86544876,3.50597847,2.50964015,8.53963381,20.7470,5.1910,16.7578,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,0.920000,0.01270592,-0.59110585,1.38856467,0.01016474,0.99110585,-0.00889415,0.01354377,-0.59130025,1.39025472,0.01067768,0.99204770,-0.00939164,0.03884306,0.02719015,-0.03495876,0.03107445,-0.02719015,-0.02719015,0.03787071,0.02020538,0.01875916,0.08634282,0.00052328,0.10549054,0.15516346,0.25133524,0.84248305,0.72779513,-1.17962067,-0.04553723,22.3756,10.0609,22.1786,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,0.940000,0.01349754,-0.59055172,1.38785222,0.01079803,0.99055172,-0.00944828,0.01452694,-0.59284153,1.39014992,0.01362212,0.99192483,-0.00768212,0.04032148,0.02822503,-0.03628933,0.03225718,-0.02822503,-0.02822503,-0.03430252,-0.01722591,-0.06416410,0.01099022,-0.04092663,-0.01874250,1.42389402,1.17838476,-1.20004395,-2.29690118,-1.47782310,-4.99382799,19.2017,8.0170,18.6195,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,0.960000,0.01431890,-0.58997677,1.38711299,0.01145512,0.98997677,-0.01002323,0.01217167,-0.59198929,1.38768815,0.01111728,0.99041064,-0.01014134,0.04181760,0.02927232,-0.03763584,0.03345408,-0.02927232,-0.02927232,0.09482647,0.06734077,-0.02924260,-0.00553323,-0.05858964,-0.09426258,5.75071534,4.59019645,2.27716257,2.86782536,0.21467872,0.79724687,22.1371,12.4623,20.6317,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,0.980000,0.01517036,-0.58938075,1.38634668,0.01213628,0.98938075,-0.01061925,0.01832000,-0.59014790,1.38898022,0.01340079,0.98958125,-0.01145262,0.04333090,0.03033163,-0.03899781,0.03466472,-0.03033163,-0.03033163,0.19572610,0.16638195,0.02692241,0.12570323,-0.03233948,0.01314738,-1.78105002,0.28969422,-0.95190974,1.91178479,0.47497964,2.84056747,18.2644,13.8133,15.9442,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.000000,0.01605225,-0.58876343,1.38555298,0.01284180,0.98876343,-0.01123657,0.02000071,-0.58533401,1.38876505,0.01614541,0.98911706,-0.00961545,0.04486084,0.03140259,-0.04037476,0.03588867,-0.03140259,-0.03140259,0.02358447,0.07892854,-0.06731899,0.07093816,-0.03959046,0.01936012,-6.34982521,-4.62343026,-3.18157681,-4.93210178,0.70789821,-2.55638381,18.1613,13.8443,12.4843,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.020000,0.01696490,-0.58812457,1.38473159,0.01357192,0.98812457,-0.01187543,0.01926338,-0.58699076,1.38628746,0.01623831,0.98799763,-0.01067822,0.04640689,0.03248483,-0.04176620,0.03712552,-0.03248483,-0.03248483,-0.05826691,-0.01855526,-0.10034067,-0.07158084,-0.00402355,-0.08910798,-0.84829738,-0.80283107,0.41496414,-2.13233407,0.57170034,-0.66114635,18.1725,13.5607,14.8698,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.040000,0.01790863,-0.58746396,1.38388224,0.01432690,0.98746396,-0.01253604,0.01767004,-0.58607622,1.38475142,0.01328218,0.98895612,-0.01317977,0.04796854,0.03357798,-0.04317168,0.03837483,-0.03357798,-0.03357798,-0.01034743,0.04681530,-0.05072042,-0.01435520,-0.01672244,-0.00708574,4.48253893,0.96419718,0.91481283,4.88959974,-2.62956453,1.29151660,21.7948,15.1050,23.2923,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.060000,0.01888374,-0.58678138,1.38300464,0.01510699,0.98678138,-0.01321862,0.01884948,-0.58511815,1.38425864,0.01566410,0.98732873,-0.01096165,0.04954525,0.03468167,-0.04459072,0.03963620,-0.03468167,-0.03468167,0.12103465,0.02001263,-0.06374815,0.12400315,-0.10920613,-0.03744731,1.99283204,-0.54651474,1.35829854,3.76390054,-0.17049482,-3.07610266,21.2393,12.3812,16.7450,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.080000,0.01989053,-0.58607663,1.38209852,0.01591243,0.98607663,-0.01392337,0.02251142,-0.58527572,1.38220149,0.01824231,0.98458787,-0.01467766,0.05113650,0.03579555,-0.04602285,0.04090920,-0.03579555,-0.03579555,0.06936586,0.02495471,0.00361152,0.13620082,-0.02354224,-0.13012984,-2.37044257,1.35506020,0.92899916,-3.30192564,2.76382451,0.84128122,21.1111,12.6782,17.4412,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.100000,0.02092929,-0.58534950,1.38116364,0.01674343,0.98534950,-0.01465050,0.02162411,-0.58411996,1.38440311,0.02111214,0.98638704,-0.01616684,0.05274179,0.03691925,-0.04746761,0.04219343,-0.03691925,-0.03691925,0.02621694,0.07421504,-0.02658819,-0.00807387,0.00134685,-0.00379606,0.22124232,-1.53222112,-2.89626163,-2.51643742,-0.96339589,4.46353809,24.4215,11.0759,16.3558,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.120000,0.02200029,-0.58459979,1.38019974,0.01760024,0.98459979,-0.01540021,0.02356010,-0.58230712,1.38113797,0.01791935,0.98464175,-0.01482950,0.05436060,0.03805242,-0.04892454,0.04348848,-0.03805242,-0.03805242,0.07821555,-0.03633414,-0.11223894,0.03554333,-0.06207807,0.04841168,2.66115634,-0.12890729,-1.28253764,3.84502174,-0.35430304,-2.69730182,19.0554,12.9357,22.0301,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.140000,0.02310380,-0.58382734,1.37920658,0.01848304,0.98382734,-0.01617266,0.02475274,-0.58557332,1.37991355,0.02253387,0.98390392,-0.01423037,0.05599242,0.03919469,-0.05039318,0.04479394,-0.03919469,-0.03919469,0.13266320,0.06905874,-0.07788969,0.14572700,-0.01282527,-0.11168814,-1.21706744,4.69010643,1.13227389,-0.72082386,0.90637056,-3.61769239,20.3218,12.2506,16.6168,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.160000,0.02424007,-0.58303195,1.37818393,0.01939206,0.98303195,-0.01696805,0.02886663,-0.57954477,1.37802238,0.02374843,0.98412874,-0.01929703,0.05763675,0.04034573,-0.05187308,0.04610940,-0.04034573,-0.04034573,0.02953285,0.15127012,-0.06694799,0.00671037,-0.02582325,-0.09629602,-2.70317074,-0.63998953,1.51078790,-4.98130928,-0.21821492,4.11910213,19.8575,11.4477,20.7115,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.180000,0.02540935,-0.58221345,1.37713158,0.02032748,0.98221345,-0.01778655,0.02593405,-0.57952252,1.37723563,0.02280229,0.98287099,-0.01808221,0.05929309,0.04150516,-0.05336378,0.04743447,-0.04150516,-0.04150516,0.02453637,0.04345916,-0.01745818,-0.05352538,-0.02155387,0.05307595,1.65137176,-3.28775526,1.71919810,0.82799729,0.83123845,2.24098916,18.1791,6.2592,19.4979,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.200000,0.02661187,-0.58137169,1.37604931,0.02128950,0.98137169,-0.01862831,0.02984808,-0.57780640,1.37732405,0.02160742,0.98326658,-0.01717399,0.06096094,0.04267266,-0.05486484,0.04876875,-0.04267266,-0.04267266,0.09558772,0.01975991,0.00181994,0.03983026,0.00742629,-0.00665645,-0.76710873,0.44552121,-0.48752403,4.45213180,-1.37200796,-2.72963979,21.6344,9.9669,11.9616,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.220000,0.02784786,-0.58050650,1.37493692,0.02227829,0.98050650,-0.01949350,0.02975756,-0.57873212,1.37730843,0.02439550,0.98316804,-0.01834847,0.06263980,0.04384786,-0.05637582,0.05011184,-0.04384786,-0.04384786,-0.00614798,0.06128001,-0.03695914,0.12455990,-0.07643419,-0.05610964,-2.36472966,1.11254497,-2.02839598,0.06848905,-0.81432790,-0.03785057,19.3349,11.7867,17.5088,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.240000,0.02911754,-0.57961772,1.37379422,0.02329403,0.97961772,-0.02038228,0.02960216,-0.57535520,1.37584569,0.02658981,0.98020921,-0.01941838,0.06432919,0.04503043,-0.05789627,0.05146335,-0.04503043,-0.04503043,0.00099854,0.06426171,-0.07931590,0.04256983,-0.02514683,-0.00817047,2.82986744,-1.81111841,-0.73148290,-3.79473342,2.71708119,1.27392185,19.8495,11.3830,14.2986,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.260000,0.03042110,-0.57870523,1.37262101,0.02433688,0.97870523,-0.02129477,0.02979750,-0.57616165,1.37413579,0.02609829,0.98216217,-0.01867529,0.06602862,0.04622003,-0.05942576,0.05282289,-0.04622003,-0.04622003,0.10704672,-0.01116472,-0.06621845,-0.02722944,0.03224906,-0.00515277,3.61916004,0.18010732,-0.00106418,0.82060989,-2.61744599,-1.69626424,17.7147,13.5264,19.0083,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.280000,0.03175875,-0.57776888,1.37141713,0.02540700,0.97776888,-0.02223112,0.03388403,-0.57580179,1.37319695,0.02550063,0.98149918,-0.01962449,0.06773760,0.04741632,-0.06096384,0.05419008,-0.04741632,-0.04741632,0.14576494,0.07146600,-0.07935847,0.07539422,-0.12984467,-0.07602104,-0.10741080,1.45955503,-2.30366576,3.29154046,-3.90912039,-2.06389284,21.2267,9.7344,19.2764,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.300000,0.03313066,-0.57680854,1.37018240,0.02650453,0.97680854,-0.02319146,0.03562810,-0.57330301,1.37096145,0.02911406,0.97696838,-0.02171613,0.06945566,0.04861896,-0.06251009,0.05556453,-0.04861896,-0.04861896,0.10275028,0.04721748,-0.15836508,0.10443218,-0.12411576,-0.08770848,-1.97803363,-0.04489944,1.42527353,0.93303525,1.30494573,1.26513417,24.2000,11.0222,11.1205,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.320000,0.03453703,-0.57582408,1.36891667,0.02762962,0.97582408,-0.02417592,0.03799404,-0.57391309,1.36686235,0.02967792,0.97653455,-0.02313283,0.07118231,0.04982762,-0.06406408,0.05694585,-0.04982762,-0.04982762,0.06664359,0.06967002,-0.02234753,0.11271563,-0.07764684,-0.02541568,0.11423590,-0.62179004,5.49063617,-1.43898662,3.08800992,2.07876794,19.5740,12.3109,12.8169,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.340000,0.03597801,-0.57481539,1.36761979,0.02878241,0.97481539,-0.02518461,0.03829384,-0.57051621,1.37006755,0.03362268,0.97386251,-0.02273276,0.07291710,0.05104197,-0.06562539,0.05833368,-0.05104197,-0.05104197,0.10731972,0.02234588,0.06126036,0.04687271,-0.00059536,-0.00455777,1.83533675,-0.44131099,-0.41193730,-3.07289322,1.80621684,-1.86202678,18.8175,7.0935,17.9104,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.360000,0.03745376,-0.57378237,1.36629161,0.02996301,0.97378237,-0.02621763,0.04228683,-0.57301925,1.36931276,0.03155283,0.97651073,-0.02331514,0.07465954,0.05226168,-0.06719358,0.05972763,-0.05226168,-0.05226168,0.14005706,0.05201758,-0.03882502,-0.01020010,-0.00539816,-0.09989675,-3.26849046,2.43751439,-2.98986164,3.06989394,-0.56051779,-3.78482229,21.5760,9.5534,19.7211,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.380000,0.03896444,-0.57272489,1.36493200,0.03117155,0.97272489,-0.02727511,0.04389612,-0.56843551,1.36851455,0.03321468,0.97364658,-0.02672863,0.07640917,0.05348642,-0.06876825,0.06112733,-0.05348642,-0.05348642,-0.02341990,0.11984645,-0.05833410,0.16966847,-0.02301607,-0.15595066,-2.25394146,-0.76540855,-2.63194192,1.61325565,-1.60953605,3.96449314,14.3997,8.4469,21.9815,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.400000,0.04051018,-0.57164288,1.36354084,0.03240814,0.97164288,-0.02835712,0.04135004,-0.56822540,1.36697940,0.03833957,0.97559009,-0.02955316,0.07816553,0.05471587,-0.07034897,0.06253242,-0.05471587,-0.05471587,0.04989940,0.02140124,-0.14410270,0.05433013,-0.06977961,0.05868298,3.72820293,-2.98523263,-3.28346658,-4.17508523,-2.80223197,4.06286090,23.7960,13.3416,18.3066,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.420000,0.04209110,-0.57053623,1.36211801,0.03367288,0.97053623,-0.02946377,0.04589210,-0.56757946,1.36275044,0.03538788,0.97085539,-0.02438131,0.07992816,0.05594971,-0.07193534,0.06394252,-0.05594971,-0.05594971,0.12570822,0.00043715,-0.18967277,0.00266506,-0.13510535,0.00656378,0.01255704,0.57597598,2.79186000,0.97176872,1.08712984,-4.91706767,19.8969,8.7316,8.4619,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.440000,0.04370734,-0.56940486,1.36066339,0.03496587,0.96940486,-0.03059514,0.04637836,-0.56820791,1.35939249,0.03844617,0.97018587,-0.02929061,0.08169660,0.05718762,-0.07352694,0.06535728,-0.05718762,-0.05718762,0.05040168,0.04444028,-0.03242830,0.09320088,-0.02629441,-0.13799973,-1.64425498,3.15234180,3.29268907,-0.97758916,2.98877288,0.36048141,19.1143,13.9229,22.5253,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.460000,0.04535900,-0.56824870,1.35917690,0.03628720,0.96824870,-0.03175130,0.04790817,-0.56580185,1.36145331,0.03911592,0.96980362,-0.02990130,0.08347041,0.05842928,-0.07512337,0.06677632,-0.05842928,-0.05842928,0.05993802,0.12653082,-0.05796520,-0.03643850,-0.01555444,0.02098304,0.54192320,1.37064855,-0.18600077,-0.15251333,0.08732825,2.31146183,16.1366,10.7318,25.6063,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.480000,0.04704619,-0.56706767,1.35765843,0.03763695,0.96706767,-0.03293233,0.04877588,-0.56314668,1.35707388,0.03698863,0.96956370,-0.02845129,0.08524913,0.05967439,-0.07672421,0.06819930,-0.05967439,-0.05967439,0.07207861,0.09926622,-0.03986833,0.08710034,-0.02280128,-0.04554125,0.95307121,-1.62597351,0.91880212,3.63403471,-0.40373534,-5.02225170,22.8419,9.1224,23.0605,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.500000,0.04876900,-0.56586170,1.35610790,0.03901520,0.96586170,-0.03413830,0.05079131,-0.56183120,1.35985858,0.04259993,0.96889157,-0.03172295,0.08703232,0.06092262,-0.07832909,0.06962585,-0.06092262,-0.06092262,0.09806087,0.06149188,-0.02121312,0.10892288,-0.03170385,-0.17990703,-0.35460911,-0.32670836,-1.22382942,-2.82127881,-1.69322620,-1.76048829,18.2700,10.9885,19.3535,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.520000,0.05052751,-0.56463074,1.35452524,0.04042201,0.96463074,-0.03536926,0.05269832,-0.56068700,1.35622535,0.04134555,0.96829554,-0.03564757,0.08881954,0.06217368,-0.07993758,0.07105563,-0.06217368,-0.06217368,0.05789425,0.08619789,-0.08882151,-0.02575081,-0.09053033,-0.11596079,-0.64624655,-1.79083562,0.71898033,1.33029227,-1.50265745,4.73934112,16.4267,8.8565,13.4563,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.540000,0.05232180,-0.56337474,1.35291038,0.04185744,0.96337474,-0.03662526,0.05310708,-0.55838329,1.35630572,0.04156990,0.96527035,-0.03636138,0.09061035,0.06342724,-0.08154931,0.07248828,-0.06342724,-0.06342724,0.07221100,-0.01014155,0.00754610,0.16213457,-0.09181015,0.00966661,1.69984142,-2.69762498,-1.04768759,4.25797867,-0.94579569,1.62911835,21.6476,12.1074,14.6679,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.560000,0.05415194,-0.56209364,1.35126325,0.04332156,0.96209364,-0.03790636,0.05558676,-0.56109267,1.35652720,0.04783093,0.96462314,-0.03526091,0.09240431,0.06468302,-0.08316388,0.07392345,-0.06468302,-0.06468302,0.12588790,-0.02170711,-0.13072901,0.14456834,-0.12836216,-0.05079605,2.82638990,3.21519667,-4.23280356,-2.50605574,0.98474284,-1.84787510,22.8796,7.7812,26.8858,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.580000,0.05601799,-0.56078741,1.34958381,0.04481439,0.96078741,-0.03921259,0.05814260,-0.55925157,1.35107655,0.04735263,0.96013587,-0.03839322,0.09420101,0.06594071,-0.08478091,0.07536081,-0.06594071,-0.06594071,0.18526660,0.11846632,-0.16176605,0.06189235,-0.05242043,-0.06424839,0.30618661,1.57990027,1.46981898,-1.56003617,4.63201563,-0.06839196,19.3688,9.4328,19.8575,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.600000,0.05792000,-0.55945600,1.34787200,0.04633600,0.95945600,-0.04054400,0.06299742,-0.55635401,1.35005655,0.05030662,0.96252632,-0.03783084,0.09600000,0.06720000,-0.08640000,0.07680000,-0.06720000,-0.06720000,0.13813537,0.04148890,-0.07193625,0.08216689,0.05691847,-0.05353173,-4.43073146,-2.04117209,2.57199175,-0.17953142,-0.93575111,-2.58237425,21.8521,11.5244,18.1449,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.620000,0.05985801,-0.55809940,1.34612780,0.04788640,0.95809940,-0.04190060,0.06366801,-0.55759201,1.34819910,0.05063931,0.96241261,-0.04053449,0.09780087,0.06846061,-0.08802078,0.07824069,-0.06846061,-0.06846061,0.00803734,0.03681944,-0.05888638,0.05471109,-0.08985048,-0.16754336,-1.85594101,1.98435862,0.54504169,-0.72245250,-4.02396460,-0.58188687,20.6650,13.7886,14.6801,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.640000,0.06183204,-0.55671757,1.34435116,0.04946564,0.95671757,-0.04328243,0.06331892,-0.55488123,1.34770110,0.05249507,0.95893230,-0.04453258,0.09960319,0.06972223,-0.08964287,0.07968255,-0.06972223,-0.06972223,0.06389773,0.12086324,-0.05013458,0.05326879,-0.10404012,-0.07680721,2.58516455,-0.55891243,0.19234188,-3.00463223,1.19663649,1.82186886,20.3746,12.9219,14.3937,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.660000,0.06384214,-0.55531050,1.34254207,0.05107371,0.95531050,-0.04468950,0.06622392,-0.55275748,1.34619372,0.05277006,0.95825100,-0.04360678,0.10140655,0.07098459,-0.09126590,0.08112524,-0.07098459,-0.07098459,0.11144392,0.01446294,-0.05119270,-0.06547420,-0.04198502,-0.09466861,0.61712022,-2.44860352,-0.46411853,1.83957253,-0.08086363,-0.46264753,23.7611,9.5331,11.2361,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.680000,0.06588831,-0.55387818,1.34070052,0.05271065,0.95387818,-0.04612182,0.06777667,-0.55430272,1.34565339,0.04987610,0.95725290,-0.04831932,0.10321054,0.07224738,-0.09288948,0.08256843,-0.07224738,-0.07224738,0.08858254,0.02291910,-0.06869932,0.12685169,-0.10727466,-0.09531311,-0.65992270,3.36092777,-1.71887657,7.76418915,-0.72422098,0.58450705,17.0630,7.9288,14.2631,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.700000,0.06797056,-0.55242061,1.33882649,0.05437645,0.95242061,-0.04757939,0.06976722,-0.55184072,1.34344575,0.05784413,0.95396002,-0.04741931,0.10501474,0.07351032,-0.09451327,0.08401179,-0.07351032,-0.07351032,0.08504702,0.14890005,-0.11994777,0.24509337,-0.07095386,-0.07128833,1.60206688,2.50109980,-3.73208713,-3.03518100,3.10558031,3.44044400,21.8784,10.6308,18.3322,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.720000,0.07008890,-0.55093777,1.33691999,0.05607112,0.95093777,-0.04906223,0.07117855,-0.54834672,1.34085548,0.05967983,0.95441475,-0.05117085,0.10681875,0.07477313,-0.09613688,0.08545500,-0.07477313,-0.07477313,0.15266521,0.12296310,-0.21798281,0.00544445,0.01694855,0.04230465,3.36576069,-2.02521670,0.78471693,-4.85204730,-1.99137251,0.32172547,20.2389,9.8171,24.1977,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.740000,0.07224331,-0.54942968,1.33498102,0.05779465,0.94942968,-0.05057032,0.07587383,-0.54692220,1.33472644,0.05806191,0.95463796,-0.04572712,0.10862217,0.07603552,-0.09775995,0.08689774,-0.07603552,-0.07603552,0.21967744,0.06789138,-0.08855909,0.05101147,-0.15060876,-0.05841931,-3.18805819,2.34122557,4.93447064,4.75841482,-2.69163405,-6.69987541,20.2011,12.2609,9.4170,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.760000,0.07443378,-0.54789636,1.33300960,0.05954702,0.94789636,-0.05210364,0.07996565,-0.54563106,1.33731312,0.06172029,0.94839040,-0.05350763,0.11042460,0.07729722,-0.09938214,0.08833968,-0.07729722,-0.07729722,0.02514288,0.21661212,-0.02060398,0.19578105,-0.09071681,-0.22569036,-5.30548850,-0.46411377,-0.90440588,1.39603257,2.87749254,2.10370168,16.5145,9.5572,18.6489,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.780000,0.07666028,-0.54633780,1.33100574,0.06132823,0.94633780,-0.05366220,0.07687955,-0.53825771,1.33390228,0.06589315,0.95100928,-0.05475473,0.11222564,0.07855795,-0.10100308,0.08978051,-0.07855795,-0.07855795,0.00745790,0.04932683,-0.12473532,0.10685278,-0.03550906,0.02572876,2.48839659,-5.12434749,-2.23261759,-3.55036343,-0.48703188,7.37638458,23.7810,13.4656,23.0434,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.800000,0.07892279,-0.54475405,1.32896949,0.06313823,0.94475405,-0.05524595,0.08026397,-0.54365799,1.33232370,0.06599440,0.94697003,-0.05247848,0.11402490,0.07981743,-0.10262241,0.09121992,-0.07981743,-0.07981743,0.12467875,0.01163822,-0.10990869,0.05376651,-0.11019809,0.06936502,3.41292520,1.59021481,0.89305588,-2.96632922,-1.98046525,-4.26235449,18.1272,14.6779,25.1337,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.820000,0.08122127,-0.54314511,1.32690086,0.06497701,0.94314511,-0.05685489,0.08186670,-0.53779218,1.32950593,0.06804381,0.94660136,-0.05198013,0.11582200,0.08107540,-0.10423980,0.09265760,-0.08107540,-0.08107540,0.14397491,0.11293542,-0.08901309,-0.01180039,-0.11472767,-0.14476542,0.10972786,3.99769659,1.30540062,-0.54494752,-0.76703662,-2.31202368,16.8433,8.9661,11.6973,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.840000,0.08355566,-0.54151104,1.32479991,0.06684452,0.94151104,-0.05848896,0.08602297,-0.53914057,1.32876318,0.06552239,0.94238093,-0.05826909,0.11761654,0.08233158,-0.10585488,0.09409323,-0.08233158,-0.08233158,0.12906786,0.17154608,-0.05769266,0.03196861,-0.14087955,-0.02311593,-1.33460539,-0.66870607,-0.11522943,4.48435089,0.05422647,3.45886324,18.3760,11.2059,22.6751,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.860000,0.08592591,-0.53985187,1.32266668,0.06874073,0.93985187,-0.06014813,0.08702941,-0.53093034,1.32719822,0.06932255,0.94096618,-0.05290477,0.11940814,0.08358570,-0.10746733,0.09552652,-0.08358570,-0.08358570,0.09059070,0.08618718,-0.09362227,0.16757364,-0.11255861,-0.00641089,2.70706702,-6.01908601,-1.11604976,2.68158362,3.65840114,-5.27975301,22.2674,12.2283,16.1863,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.880000,0.08833196,-0.53816763,1.32050124,0.07066557,0.93816763,-0.06183237,0.08964659,-0.53569308,1.32501829,0.07222533,0.93787858,-0.05852553,0.12119644,0.08483751,-0.10907680,0.09695715,-0.08483751,-0.08483751,0.23735054,-0.06921736,-0.10233465,0.13923195,0.00545649,-0.23430605,0.32278608,-0.63486046,-0.90520306,0.75417697,1.98167723,-4.12312191,18.6227,9.0752,20.6418,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.900000,0.09077374,-0.53645838,1.31830363,0.07261899,0.93645838,-0.06354162,0.09652343,-0.53369903,1.32310484,0.07489183,0.94118444,-0.06227701,0.12298105,0.08608673,-0.11068294,0.09838484,-0.08608673,-0.08608673,0.10350214,0.06079276,-0.12983039,0.19774072,-0.03329152,-0.17133577,-3.46275506,2.51494531,-2.06389272,-0.55543983,-5.64477382,2.68730822,19.6843,4.0000,17.5788,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.920000,0.09325117,-0.53472418,1.31607394,0.07460094,0.93472418,-0.06527582,0.09378668,-0.53326137,1.31982507,0.08013496,0.93654692,-0.06537896,0.12476160,0.08733312,-0.11228544,0.09980928,-0.08733312,-0.08733312,0.09884034,0.03138045,-0.18489036,0.11701436,-0.22033446,-0.12681372,1.49732144,0.86849367,0.38742593,-3.95303317,-1.13820365,4.18642569,16.6261,14.4584,14.2994,,SAFE,1.000,0,1
B1_no_obstacle_nubs,0,forward,1.940000,0.09576417,-0.53296508,1.31381224,0.07661134,0.93296508,-0.06703492,0.10047705,-0.53244382,1.31570922,0.07957241,0.93237106,-0.06734956,0.12653773,0.08857641,-0.11388395,0.10123018,-0.08857641,-0.08857641,0.16339500,0.09553251,-0.11433335,0.03961940,-0.07881966,-0.00387874,-0.94654121,1.86175702,3.26335878,0.28497564,5.82721032,1.82074467,18.0966,9.2795,22.2899,,SAFE,1.000,0,1
